scraped_county_name,orgName,address,phone,payDetail,strTeleconsultation,thisWeekCount,nextWeekCount,next2WeekCount,next3WeekCount,editDate,lat,lng
新竹市,光合心理諮商所,新竹市東區民生路193號11樓,0900755940,掛號費200元,否,0,0,0,0,2025/11/10,24.811491782224,120.975786829822
新竹市,新竹沛智心理治療所,新竹市東區慈雲路105號,03-5799969,無,否,0,0,0,0,2025/11/10,24.792127197046,121.012165882165
新竹市,馬大元診所,新竹市東區龍山里光復路一段544巷36號1樓,03-5794698,無,否,0,0,0,0,2025/11/12,24.787676280731,121.011198694357
新竹市,寬心自在心理諮商所,新竹市東大路二段3號3樓,03-5426695,18歲以上成人-掛號費200元18歲以下青少年-掛號費400元,是,0,0,0,0,2025/11/28,24.819728217694,120.961984433571
新竹市,若竹心理諮商所,新竹市東區大學路81巷3號2樓,03-5166186,行政處理費400元,否,0,0,0,0,2025/11/10,24.788562205987,121.002279762645
新竹市,國泰醫療財團法人新竹國泰綜合醫院,新竹市中華路二段678號,03-5278999,掛號費200元,否,0,0,0,0,2025/11/10,24.798282992466,120.965298973473
新竹市,晨境語言暨心理治療所,新竹市北區北大路180號4樓,0921569487,無,否,0,0,0,0,2025/11/10,24.808876418885,120.966411084387
新竹市,親禾身心診所,新竹市東區關新二街67號,5771057,掛號費200元,否,0,0,0,0,2025/11/10,24.785501512133,121.0182173648
新竹市,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,新竹市經國路一段442巷25號,03-5326151分機522701,無,否,0,0,0,0,2025/11/10,24.815769722742,120.980100974167
嘉義市,戴德森醫療財團法人嘉義基督教醫院,嘉義市東區保建街100號7樓,05-2765041#8585,日間100元；夜間、假日150元(遵循方案原則，本院於醫事作業每次收取掛號費),是,3,3,5,0,2025/11/24,23.478642,120.453488
嘉義市,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,嘉義市東區民權路60號,05-2780040#3201,無,否,1,0,0,0,2025/11/25,23.484158218743,120.466143832092
嘉義市,陽明醫院,嘉義市東區吳鳳北路252號,05-2252000#3679,掛號費150元,是,2,2,2,0,2025/11/26,23.480569987316,120.453190002801
嘉義市,欣明心理治療所,嘉義市東區安和街234號,05-2787282,掛號費150元(自114年4月1日起增收),是,0,0,0,0,2025/11/25,23.486184982344,120.457586981569
嘉義市,知心連冀診所,嘉義市西區中山路523號,05-2286808,無,是,6,6,6,6,2025/11/30,23.479319994095,120.444360003082
嘉義市,暖暖心理治療所,嘉義市東區嘉工街51號,無，預約方式請見網站。,無,否,2,2,2,2,2025/12/01,23.47129997959,120.468810014645
嘉義市,心言心理諮商所,嘉義市西區玉康路130號,0982-569979,無,否,0,0,0,0,2025/11/28,23.471416697591,120.427651768749
嘉義市,小足跡心理治療所,嘉義市西區德安路31號,05-2330031,無,是,0,0,0,0,2025/11/25,23.483895004487,120.432665990867
嘉義市,覓祈心理諮商所,嘉義市東區小雅路353號1樓,05-2785175,無,是,2,2,3,0,2025/11/25,23.474370019266,120.473229959828
新北市,星嶼心理治療所,新北市板橋區文化路一段145號6樓之5,(02)2969-9307,行政作業費尖峰時段：400元（周末全日、周間夜間六點半後） 離峰時段：200元（周間下午）,否,0,0,0,0,2025/11/19,25.015665513936,121.462332420732
新北市,馨動心理治療所,新北市板橋區文化路二段182巷3弄33號5樓,line ID：@125pptme,行政費200元,否,0,0,0,0,2025/11/19,25.028650003964,121.472352985978
新北市,知芯心理治療所,新北市板橋區館前東路22號六樓,(02)2952-8180,行政費400元,是,0,0,0,0,2025/11/25,25.007023017391,121.460184977139
新北市,拾心心理治療所,新北市板橋區縣民大道一段104號2樓,0909-617-628,行政處理費(平日18:00前)：600元行政處理費(平日18:00後、周六)：1000元,是,0,0,0,0,2025/11/17,25.005542982838,121.457022987985
新北市,悅現心理治療所,新北市板橋區文化路二段182巷1弄15號2樓,(02)2255-6580,掛號費500元(僅需第一次前來時繳納),是,0,0,0,0,2025/12/01,25.027926017078,121.471292004674
新北市,好安心心理治療所,新北市新莊區中平路377巷43號1樓,(02)8521-9843,掛號費200元,是,0,0,0,0,尚未更新,25.05238298562,121.4431569732
新北市,五守心理治療所,新北市新莊區中港路五守新村35巷2號3樓,0905-344-459,掛號費400元,否,0,0,0,0,2025/11/25,25.038563839829,121.455001993513
新北市,漱心坊心理治療所,新北市新莊區明中街38號8樓,(02)8991-4930,掛號費150元（具重大傷病、身心障礙、中低收入等掛號費100元）,是,0,0,0,0,2025/11/19,25.039665417299,121.456968673252
新北市,知芯新店心理治療所,新北市新店區北新路二段177-3號4樓,(02)8914-5945,行政費400元,是,0,0,0,0,2025/11/25,24.977029005521,121.542657037053
新北市,沐昕心理治療所,新北市三重區三光街30巷10號,(02)29800479/0909-270-237,行政手續費500元,是,0,0,0,0,2025/11/24,25.060656007873,121.484252019545
新北市,養心心理治療所,新北市永和區博愛街10號1樓,(02)8928-0123,掛號費400元場地設備維護費500元,是,0,0,0,0,尚未更新,25.015695982154,121.516785035616
新北市,嘉誼心理治療所,新北市三峽區復興路59號2樓,0962-035-930,行政處理費300元,否,0,0,0,0,2025/11/19,24.937081986543,121.373030031739
新北市,夢屋心理治療所,新北市三峽區大義路19號1-2樓,0922-999-491,掛號費400元,否,0,0,0,0,尚未更新,24.945217419856,121.377831521154
新北市,蛹之生心理諮商所,新北市板橋區文化路一段46巷38號,0968-070-620,無,是,0,0,0,0,2025/11/25,25.011165018664,121.460426040674
新北市,心語心理諮商所,新北市板橋區莒光路39巷10號4樓,(02)2250-0002,行政費300元,是,0,0,0,0,2025/11/12,25.024999517493,121.470867796555
新北市,板橋小宅心理諮商所,新北市板橋區介壽街84巷3號2樓,0906-843-319,行政費600元,是,0,0,0,0,尚未更新,25.018204015222,121.469202563851
新北市,同在心理諮商所,新北市板橋區新民街27號7樓,0905-168-815,臨時失約需支付1000元行政管理費,是,0,0,0,0,2025/12/01,25.010267400653,121.464074683126
新北市,南方心理諮商所,新北市新店區永新街30號3樓,(02)2916-0135,行政費400元,是,0,0,0,0,2025/11/28,24.9751730007,121.544090007219
新北市,小漁村心理諮商所,新北市新店區三民路65號2樓,(02)8914-7484,行政費用300元,是,0,0,0,0,2025/11/26,24.971156979432,121.536369017109
新北市,大山心理諮商所,新北市新店區民權路41號5樓,0981-418-723,無,是,0,0,0,0,2025/11/24,24.982728993046,121.540463995906
新北市,雨止晴拾心理諮商所,新北市三重區仁美街108巷25號1樓,(02)7751-8779,無,是,0,0,0,0,2025/11/19,25.080525979903,121.4843909915
新北市,點心語心理諮商所,新北市三重區重新路四段53號11樓,0979-772-735,無,是,2,0,0,0,2025/11/24,25.057539993458,121.48772900062
新北市,喜樂心理諮商所,新北市三重區重陽路四段42號2樓,(02)2981-0715,掛號費200元,是,0,0,0,0,2025/11/18,25.070060000322,121.491466994161
新北市,方煦心理諮商所,新北市三重區重陽路一段89號6樓之5,(02)8985-3002,無,是,0,0,0,0,2025/11/11,25.059179703267,121.486880081467
新北市,覓心理諮商所,新北市林口區仁愛二路77號1樓,0965-833-520,行政費用400元,是,1,0,0,0,2025/11/29,25.075716611499,121.368091079112
新北市,予諾心理諮商所,新北市林口區公園路129號2樓,(02)2608-2500,場地行政規費600元,否,0,0,0,0,2025/11/22,25.070351983919,121.369129010182
新北市,家好心理諮商所,新北市林口區仁愛路二段502號2樓之3,0972-706-289(02)2601-2992,行政費500元,是,0,0,0,0,2025/11/17,25.076562094072,121.37530756247
新北市,蛹之生生不息心理諮商所,新北市中和區中安街178巷18弄25號1樓,0968-070-620,無,是,0,0,0,0,2025/11/27,24.999492003117,121.510074986848
新北市,理馨心理諮商所,新北市土城區永安街103號5樓,0968-989-195,行政費300元,是,0,0,0,0,2025/11/11,24.964035002032,121.429888001378
新北市,轉化心理諮商所,新北市三峽區大義路189號4樓之2,0908-078-921,無,否,0,0,0,0,2025/11/13,24.945204008811,121.377851972998
新北市,頂溪心理諮商所,新北市永和區竹林路21號3樓,(02)8927-3456,無,是,0,0,0,0,2025/11/23,25.014979999985,121.517068008667
新北市,楊孟達身心精神科診所,新北市板橋區文化路一段275號1樓,(02)2255-5222,無,否,0,0,0,0,尚未更新,25.018564017964,121.464699134913
新北市,幸福身心精神科診所,新北市板橋區實踐路83號,(02)2957-8000,無,否,0,0,0,0,尚未更新,25.005648008085,121.464116005909
新北市,恆友精神科診所,新北市新莊區幸福東路135號1樓,(02)2990-7909,掛號費250元,否,0,0,0,0,2025/11/19,25.049333020602,121.460888973186
新北市,育心身心精神科診所,新北市新莊區新泰路177號,(02)2277-9773,掛號費250元,否,0,0,0,0,尚未更新,25.037512106373,121.447488237846
新北市,賽斯身心靈診所,新北市新店區中央七街26號2樓,(02)2218-0875,掛號費100元,是,5,5,5,0,2025/11/27,24.975119985163,121.529593002763
新北市,均樂身心診所,新北市新店區民族路29號1樓,(02)2913-5017,掛號費250元,否,0,0,0,0,尚未更新,24.978635020078,121.540970011401
新北市,治聿身心醫學診所,新北市新店區中興路三段250號1樓,(02)2218-8374,掛號費250元,是,4,4,1,0,2025/12/01,24.984091010403,121.543048974845
新北市,安興精神科診所,新北市三重區重新路三段132號1樓,(02)2974-3029,掛號費250元,否,0,0,0,0,2025/11/19,25.05978889999,121.491692634994
新北市,美麗心成人兒童精神科診所,新北市三重區正義北路210號,(02)2988-6773,掛號費250元,否,0,0,0,0,尚未更新,25.067526989182,121.496203691464
新北市,維品身心診所,新北市中和區連城路4號1樓,(02)2242-2510,初診掛號費用350元,否,0,0,0,0,尚未更新,25.001796020661,121.498378040967
新北市,樂活精神科診所,新北市中和區安樂路25號1樓,(02)2946-3655,掛號費250元,否,0,0,0,0,尚未更新,24.999658006709,121.514068963711
新北市,中永和身心精神科診所,新北市永和區中正路558號1、2樓,(02)2929-1555,無,否,0,0,0,0,尚未更新,25.005729019179,121.517261965907
新北市,欣彥身心診所,新北市蘆洲區復興路200號1樓,(02)2847-1319,掛號費200元部分負擔50元,否,0,0,0,0,尚未更新,25.088901009918,121.478374964315
新北市,悠活精神科診所,新北市土城區學府路一段158號,(02)2274-8877,掛號費250元,否,0,0,0,0,尚未更新,24.986906994594,121.454256037927
新北市,合康診所,新北市汐止區大同路二段512號,(02)8642-5222,掛號費200元,否,0,0,0,0,2025/11/19,25.068358973212,121.660971911824
新北市,行天宮醫療志業醫療財團法人恩主公醫院,新北市三峽區復興路399號、中山路198號、258號,(02)2672-3456轉3401,掛號費200元,否,0,0,0,0,2025/12/01,24.937050009583,121.363511961588
新北市,衛生福利部八里療養院,新北市八里區華富山33號,(02)2610-1660,無,是,0,0,0,0,尚未更新,25.139642,121.411949
新北市,衛生福利部八里療養院土城院區,新北市土城區青雲路6號,(02)2274-5250,無,是,0,0,0,0,尚未更新,24.989583001002,121.460107025439
新北市,衛生福利部八里療養院蘆洲院區,新北市蘆洲區長樂路148號,(02)8285-6224,無,是,0,0,0,0,尚未更新,25.090552412481,121.462432919751
新北市,衛生福利部臺北醫院,新北市新莊區思源路127號,(02)2276-5566,掛號費120元,否,0,0,0,0,尚未更新,25.043241095284,121.459622635254
新北市,衛生福利部雙和醫院(委託臺北醫學大學興建經營),新北市中和區中正路291號,(02)2249-0088轉70217,掛號費150-200元,否,0,0,0,0,尚未更新,24.993095814713,121.493774699743
新北市,台灣基督長老教會馬偕醫療財團法人淡水馬偕紀念醫院,新北市淡水區民生路45號,自殺防治中心：(02)2809-4661轉2778,掛號費150元,是,0,0,0,0,2025/11/19,25.137990194712,121.46200395093
新北市,輔仁大學學校財團法人輔仁大學附設醫院,新北市泰山區貴子路69號,(02)8512-8888,掛號費加診察費390元,否,6,6,7,7,2025/12/01,25.039728048116,121.430353292579
新北市,怡濟慈園醫療社團法人宏濟神經精神科醫院,新北市新店區安忠路57巷5號,(02)2211-8899轉705,無,否,2,1,0,0,2025/11/17,24.958906283117,121.513950192143
新北市,新北市立聯合醫院三重院區,新北市三重區新北大道一段3號,(02)2982-9111,掛號費50元,否,0,0,0,0,尚未更新,25.060869494947,121.49084027926
新北市,新北市立聯合醫院板橋院區,新北市板橋區英士路198號,(02)2257-5151,掛號費50元,否,0,0,0,0,尚未更新,25.023683810152,121.457708460026
新北市,汐止館愛心理諮商所,新北市汐止區大同路512號6樓,(02)6604-0530,無,否,0,0,0,0,2025/11/24,25.0637969,121.6587593
新北市,輔大診所,新北市新莊區中正路510號醫學大樓一樓,(02)2905-2526,掛號費150元,否,0,0,0,0,2025/11/19,25.032931019102,121.434193030668
新北市,好日子心理治療所,新北市三重區正義北路227號2樓, 0978-150-785,行政費400元,否,0,0,0,0,尚未更新,25.068992020129,121.49603697541
新北市,悠幼心理治療所,新北市板橋區板新路85號2樓,Line預約：https://line.me/ti/p/@uukids,掛號費400元/次,否,0,0,0,0,尚未更新,25.013746980118,121.473240964801
新北市,米露谷板橋心理治療所,新北市板橋區文化路一段147號7樓之2,(02)2271-0754,【平日18:00前】掛號費$100+行政費$300 【平日18:00後及週末】掛號費$100+行政費$500,是,0,0,0,0,2025/12/01,25.015906996567,121.462160004984
新北市,米露谷新店心理治療所,新北市新店區民權路77號9樓,(02)2918-6620,【平日18:00前】掛號費$100+行政費$300 【平日18:00後及週末】掛號費$100+行政費$500,是,0,0,0,0,2025/11/13,24.982824001919,121.538466001646
新北市,米露谷心理治療所,新北市中和區連勝街28號2樓,(02)8245-8820,【平日18:00前】掛號費$100+行政費$300 【平日18:00後及週末】掛號費$100+行政費$500,是,0,0,0,0,2025/11/13,24.997878989669,121.498190034879
新北市,回家心理諮商所,新北市板橋區華江一路608號7樓,0912-608-017,自付行政費 : 200元/次,是,0,0,0,0,2025/11/23,25.032644090398,121.465271167017
新北市,古意心理諮商所,新北市新店區建國路12-2號2樓,官方line帳號：@310sbier,行政費500元,否,0,0,0,0,尚未更新,24.973582995578,121.540244976776
新北市,沐樂心理諮商所,新北市新店區二十張路33巷2弄3號1樓,(02)2915-0060,無,是,0,0,0,0,尚未更新,24.980436968647,121.539756492386
新北市,佳好+good心理諮商所,新北市三重區光復路一段70號4樓,(02)8512-2660,場地費400元,是,0,0,0,0,尚未更新,25.049435698916,121.471902877778
新北市,悅安身心診所,新北市中和區南山路51號1樓,(02)2245-0067,行政處理費400元,否,0,0,0,0,2025/11/19,24.987503995647,121.508067018123
新北市,喜悅診所,新北市樹林區中山路一段10號1樓,(02)2682-0039,掛號費250元,否,0,0,0,0,尚未更新,24.990969493515,121.423254395567
新北市,財團法人台灣省私立台北仁濟院附設新莊仁濟醫院,新北市新莊區中環路一段28號,(02)2201-5222,自付掛號費,否,0,0,0,0,尚未更新,25.026737002203,121.442724718453
新北市,林口抱抱心身醫學診所,新北市林口區文化三路一段205號1、2樓,(02)2606-9578,掛號費600元,是,0,0,0,0,2025/12/01,25.070474988348,121.362413010263
新北市,合誼身心診所,新北市蘆洲區集賢路222號,(02)8286-1138,掛號費250元,否,6,6,0,0,2025/11/20,25.087126016192,121.48284402745
新北市,好安心蘆洲心理治療所,新北市三重區集仁街158號,(02)2855-9478,掛號費200元,是,0,0,0,0,尚未更新,25.086527003481,121.484658960944
新北市,知芯板橋心理治療所,新北市板橋區四川路一段23號5樓之1,(02)2952-0505,行政費400元,否,0,0,0,0,2025/11/25,25.002890194302,121.460033599967
新北市,青禾心理諮商所,新北市板橋區三民路二段38號3樓之1,0966-197-367,行政費400元,否,0,0,0,0,2025/11/11,25.017592094381,121.479159510452
新北市,同心心理諮商所,新北市板橋區文化路一段188巷18號2樓,0905-919-815,臨時失約需支付1000元行政管理費,是,0,0,0,0,2025/11/20,25.019448015382,121.466174014595
新北市,沐居心理諮商所,新北市新店區中央七街67號1樓,0910-752-203,無,是,0,0,0,0,2025/11/11,24.976469094388,121.527775135603
新北市,明心心理治療所,新北市新莊區新知一路69號9樓,0908-512-165,行政費400元,是,0,0,0,0,2025/11/11,25.062106685019,121.462849704197
新北市,米露谷板橋兒青暨育才中心心理治療所,新北市板橋區文化路一段135號6樓,(02)2272-7336,【平日18:00前】掛號費$100+行政費$300 【平日18:00後及週末】掛號費$100+行政費$500,是,0,0,0,0,2025/11/13,25.015259997461,121.461985996674
新北市,語境心理諮商所,新北市淡水區平遠街1之7號,0966-030-676,行政處理費600元,否,0,0,0,0,尚未更新,25.167548994146,121.447711028833
新北市,順心診所,新北市板橋區中山路二段141號,(02)8952-0669,掛號費250元,否,0,0,0,0,2025/11/24,25.016681987334,121.475333004014
新北市,擁抱雙和心理諮商所,新北市永和區中和路343號12樓,(02)2922-2234,行政費500元,否,0,0,0,0,2025/11/19,24.999842995312,121.507880017864
桃園市,新楊梅診所,桃園市楊梅區環東路476號,03-4856530,行政管理費400元,否,0,0,0,0,2025/11/13,24.910416512243,121.156830238717
桃園市,新晴心理諮商所,桃園市中壢區中北路二段119號12樓之六,0928-889882,掛號費200元，行政處理費200元,否,0,0,0,0,2025/11/13,24.951630120609,121.225894187217
桃園市,謐時光心理諮商所,桃園市蘆竹區光明路一段60巷22號,033128327,行政掛號費400元,是,0,0,0,0,2025/11/26,25.044403916711,121.291668322539
桃園市,尚語身心診所,桃園市中壢區忠孝路62號,03-4512180,行政管理費 400元,否,0,0,0,0,2025/11/28,24.974143786809,121.256172219876
桃園市,舒欣身心診所,桃園市平鎮區上海路221號,034031058,掛號費150元,否,0,0,0,0,2025/11/13,24.915590996349,121.206136784147
桃園市,中原大學附設冠英心理治療所,桃園市中壢區中北路200號(中原大學生物科技館707室),03-265-7090,無,否,0,0,0,0,2025/11/25,24.9572523,121.2406412
桃園市,居善醫院,桃園市大園區大觀路910號,03-3866511,掛號費100元,是,0,0,0,0,2025/11/13,25.058658013613,121.165732993356
桃園市,尼思湖心理諮商所,桃園市蘆竹區南平街35號B1,03-2122721 ; 0916-832895,行政管理暨場地費400元,是,0,0,0,0,2025/11/13,25.04538935073,121.291192418167
桃園市,心澤心理諮商所,桃園市桃園區中正路1322號4樓,0976-085331,無,否,0,0,0,0,2025/11/25,25.021030015788,121.296484983199
桃園市,昭質心理諮商所,桃園市中壢區福壽九街16號2樓,以官方line預約,掛號費200元,否,0,0,0,0,2025/11/13,24.966938996206,121.234043995493
桃園市,衛生福利部桃園療養院,桃園市桃園區龍壽街71號,03-3698553分機2301-2308,掛號費150元,是,0,0,0,0,2025/11/21,24.978934002565,121.269127959977
桃園市,放心心理治療所,桃園市桃園區國際路2段18號1樓,033790885,行政場地費400元,是,0,0,0,0,2025/11/13,24.994509572336,121.287906196692
桃園市,拾心元心理諮商所,桃園市桃園區中山路703號2樓之2,03-2202182,無,否,0,0,0,0,2025/11/13,25.055383179779,121.299974649778
桃園市,心設計心理諮商所,桃園市平鎮區文化街66-1號1樓,03-4013311,行政場地費400元,否,0,0,0,0,2025/11/13,24.954728994032,121.202894999274
桃園市,正文身心診所,桃園市桃園區經國路196號,03-3151658,掛號費250元,否,0,0,0,0,2025/11/13,25.017329992269,121.305457978186
桃園市,廢墟花園心理諮商所,桃園市桃園區大有路632號2樓,0911-609099 03-3259546,無,是,0,0,0,0,2025/11/13,25.015577001039,121.317091975974
桃園市,芯明心理治療所,桃園市中壢區青峰路一段53-55號8樓,0907-010107、03-4223516,掛號費400元,是,0,0,0,0,2025/11/13,25.015010216746,121.218566978918
桃園市,澈心理諮商所,桃園市桃園區同德二街160號之2-3樓,03-3579128,無,是,2,0,0,0,2025/11/25,25.01021400793,121.299977973709
桃園市,振心身心診所,桃園市桃園區中山北路57號1樓,03-3376868,掛號費200元,否,0,0,0,0,2025/11/17,24.993492614009,121.303196037795
桃園市,擁抱心身醫學診所,桃園市桃園區復興路123號8、9樓,03-3310119,掛號費300元+行政處理費200元，共500元,否,1,0,0,0,2025/11/25,24.990220780014,121.312706983328
桃園市,心園心理治療所,桃園市桃園區忠一路15號,03-3317485,行政掛號費400元,是,17,17,17,0,2025/11/26,24.995858992914,121.302260030667
桃園市,福德身心診所,桃園市中壢區中美路二段97號一樓,03-425-3680,掛號費150元及行政費50元,否,0,0,0,0,2025/11/13,24.959752394333,121.221488491269
桃園市,人生策展人心理諮商所,桃園市龜山區萬壽路二段1199巷76號1F,0919705585,無,否,0,0,0,0,2025/11/13,24.992832120039,121.330987830335
桃園市,四葉草心理治療所,桃園市桃園區中正路1048號6樓,0963-080526,無,否,0,0,0,0,2025/11/30,25.013902840675,121.299752103755
桃園市,聯新國際醫院,桃園市平鎮市廣泰路77號 ,03-494-1234,掛號費300-350元,否,1,1,1,0,2025/11/25,24.946119606004,121.204959713484
桃園市,財團法人桃園市藍迪基金會附設澄語社區心理諮商所,楊梅區電研路190巷92弄100號,03-4901500分機125,無,否,0,0,0,0,尚未更新,24.951785982098,121.170386961275
桃園市,采靈心理諮商所,桃園市楊梅區楊新北路162號,03-4855730分機11,行政費用200元,否,0,0,0,0,2025/11/25,24.912429007195,121.152796028719
桃園市,沙爾德聖保祿修女會醫療財團法人聖保祿醫院,桃園市桃園區建新街123號,03-3613141 #7694,掛號費250元,否,0,0,0,0,2025/11/28,24.982115018639,121.312506991118
桃園市,澄禾心理諮商所,桃園市桃園區水岸二街96號,033579139,行政費400元,否,0,0,0,0,2025/11/13,25.02736401047,121.298585991049
桃園市,向光心理諮商所,桃園市八德區介壽路二段788號9樓,0958143562,行政管理費400元,否,0,0,0,0,2025/11/20,24.936431006033,121.297145980083
桃園市,柏樂診所,桃園市中壢區中山東路二段37號1樓,（03）4560208,掛號費230元,否,0,0,0,0,2025/11/13,24.954306001288,121.237531034852
桃園市,聊瞭心理諮商所,桃園市中壢區強國路14號2樓,03-2850663,行政費400元/次,否,0,0,0,0,2025/11/13,24.967691984478,121.256103991184
桃園市,沛田心理治療所,桃園市大園區致祥三街53號,03-2871007,掛號費400元,否,0,0,0,0,2025/11/13,25.008448988669,121.211363990424
桃園市,迎旭診所,桃園市中壢區延平路146號,(03)4277126,掛號費200元,否,0,0,0,0,2025/11/26,24.963022300491,121.229070677063
桃園市,心晴診所,桃園市桃園區大有路360號1樓,03/3467895,無,是,0,0,0,0,2025/11/13,25.01056889771,121.319618533049
桃園市,當陽之境身心診所,桃園市桃園區大業路一段436 號,033557998,掛號費200元加行政管理費200元共400元,否,0,0,0,0,2025/11/13,25.015288145289,121.311633181323
桃園市,敏盛綜合醫院,桃園市桃園區經國路168號,033179599,無,否,0,0,0,0,2025/11/25,25.016233806972,121.306314441052
桃園市,薰喆心理治療所,桃園市桃園區中埔一街107號1樓,03-3019182,無,否,0,0,0,0,2025/11/29,25.013409985701,121.295709992431
桃園市,宣恩心理諮商所,桃園市中壢區寶慶街17號一樓,0905-498-990,無,否,0,0,0,0,2025/11/13,24.951574003767,121.229783977023
桃園市,育禾身心診所,桃園市蘆竹區中正路138號,03-212-4688,掛號費200元,否,0,0,0,0,2025/11/25,25.046786011684,121.292669037959
桃園市,長庚醫療財團法人林口長庚紀念醫院,桃園市龜山區復興街5號,03-3281200分機2479,門診掛號費 100 元,否,0,0,0,0,2025/11/12,25.061525001685,121.36950401653
桃園市,長庚醫療財團法人桃園長庚紀念醫院,桃園市龜山區舊路里頂湖路 123 號,03-3281200 轉分機2479,門診：西醫、中醫 150 元,否,0,0,0,0,2025/11/12,25.029582325258,121.36552384363
桃園市,心吉時心理諮商所,桃園市中壢區元化路113號2樓,03-2805158,場地暨行政費400元,否,0,0,0,0,2025/11/13,24.958745979219,121.228198037123
桃園市,助人心理諮商所,桃園市桃園區復興路207號16樓1603室,03-3359532,無,否,8,8,8,0,2025/11/28,24.98880398692,121.308462974293
桃園市,福安心理治療所,桃園市桃園區中正路1195號6 樓,03-2737788,無,否,0,0,0,0,2025/11/29,25.019269983759,121.296772985392
桃園市,野薑花心理諮商所,桃園市桃園區大有路508號2樓,(03)355-9779,無,是,0,0,0,0,2025/11/21,25.013544012333,121.31821598919
桃園市,有伴心理諮商所,桃園市中壢區民權路245-1號(2樓),0975665345(周一至周四上午9:00~12:00),100,否,0,0,0,0,2025/11/13,24.961288000905,121.217357973204
新竹縣,培靈醫療社團法人關西醫院,新竹縣關西鎮石門33之1號,03-5476399,無,否,0,0,0,0,2025/11/12,24.756755,121.186623
新竹縣,心園心理治療所,新竹縣竹北市勝利八街二段111號,03-5506375,400掛號費,否,0,0,0,0,2025/11/25,24.822481085929,121.034806492289
新竹縣,寬心自在心理諮商所(竹北所),新竹縣竹北市中正東路213號2樓,03-5426695,18歲以上成人-掛號費200元18歲以下青少年-掛號費400元,否,0,0,0,0,2025/11/12,24.835018610971,121.014865693178
新竹縣,台齡身心診所,新竹縣竹北市文信路376號,35586857,無,否,0,0,0,0,2025/11/12,24.832400984518,121.011100961366
新竹縣,心璞藝術心理諮商所,新竹縣竹北市光明六路東二段48號,03-6685726,無,否,0,0,0,0,2025/11/12,24.818243991965,121.029770980137
新竹縣,益鼎升心理諮商所,新竹縣寶山鄉雙豐二街75號1樓,0931421391;03-6220303;03-6220305,無,是,0,0,0,0,2025/11/25,24.768061202377,120.990583235859
新竹縣,理路嵐天心理諮商所,新竹縣寶山鄉雙豐二街25巷6號2樓,03-5290015,無,否,0,0,0,0,2025/11/27,24.767764673853,120.989108775505
新竹縣,智諭潛能發展心理治療所,新竹縣竹北市科大二街49號1樓,03-6571550,無,否,0,0,0,0,2025/11/12,24.82126650625,121.00785867358
新竹縣,青空心理治療所,新竹縣竹北市六家五路一段335、337號,0972-512295,行政處理費400元,是,0,0,0,0,2025/11/28,24.806792414405,121.030810335686
新竹縣,星晴心理治療所,新竹縣竹北市光明六路東二段268號,03-6578690,掛號費 200 元,否,0,0,0,0,2025/11/12,24.813535709313,121.033433620368
新竹縣,臺北榮民總醫院新竹分院,新竹縣竹東鎮中豐路一段81號,03-5962134#623,掛號費180元,否,0,0,0,0,2025/11/27,24.721829013304,121.109976992528
新竹縣,拾光心理諮商所,新竹縣竹北市文信路23號1樓,03-5583800,無,是,0,0,0,0,2025/11/12,24.831639991529,121.014560005169
新竹縣,六竹診所,新竹縣竹北市嘉豐二街一段48號1樓,03-5505550,掛號費200元自付額50元,否,0,0,0,0,2025/11/19,24.816559983798,121.029629996526
新竹縣,安立身心診所,新竹縣竹北市莊敬北路78號1樓,03-6577622,民眾每次需自付200元掛號費,否,0,0,0,0,2025/11/24,24.824879986618,121.024379991472
新竹縣,沐光心理諮商所,新竹縣竹北市成功11街150號2樓,03-6578521,行政費500保證金600(結案後退回),是,0,0,0,0,2025/11/12,24.814262001223,121.02321499075
新竹縣,中國醫藥大學新竹附設醫院,新竹縣竹北市興隆路一段199號,03-5580558分機1158,掛號費260元,否,0,0,0,0,2025/11/12,24.824057680007,121.001962759067
新竹縣,天主教仁慈醫療財團法人仁慈醫院,新竹縣湖口鄉忠孝路29號,03-5993500,掛號費150元,否,0,0,0,0,2025/11/12,24.900557717728,121.045457879568
宜蘭縣,雨後心理治療所,宜蘭縣五結鄉台興路96號1樓,03-9657998,平日白天9:00-17:00免費，夜間17:00後及週六週日行政處理費400元,否,0,0,0,0,2025/11/24,24.697977008623,121.768159988228
宜蘭縣,伴心理諮商所,宜蘭縣礁溪鄉仁愛路11巷5號,0975-087710,無,是,0,0,0,0,2025/11/24,24.827913984111,121.771308985432
宜蘭縣,聊癒心理諮商所,宜蘭縣羅東鎮康莊路42號,0930121253,400元(行政與場地費用),是,0,0,0,0,2025/11/24,24.669964017658,121.777077997931
宜蘭縣,喜悅心理諮商所,宜蘭縣五結鄉鎮安村舊街一路110巷10號,0975216206,無,否,0,0,0,0,2025/11/24,24.709338385011,121.76927654155
宜蘭縣,臺北榮民總醫院員山分院,宜蘭縣員山鄉內城村榮光路386號,03-9222141,掛號費,否,0,0,0,0,2025/11/24,24.721918993034,121.687823972519
宜蘭縣,臺北榮民總醫院蘇澳分院,宜蘭縣蘇澳鎮蘇濱路一段301號,03-9905106,掛號費,否,0,0,0,0,2025/11/24,24.613007183472,121.850228627143
